"estimate.fixed","st_err.fixed","estimate.rand","st_err.rand"
-0.194052263857267,0.151319790676593,-0.0951581501514427,0.154296249624376
0.194560218165135,0.15619796800093,0.221161390110219,0.152879586746799
-0.0932728941155314,0.152756789472127,0.431344556095985,0.155999076110012
-0.33197798681845,0.151971864929189,0.011258844443172,0.150059691766826
0.246162067233594,0.153491654391197,-0.133198890543321,0.14909722201744
-0.0113277151458011,0.150517966273155,0.185531410442383,0.15249807478222
0.232095240562919,0.152676917052082,-0.629777566627356,0.164894662641704
0.280611459062118,0.153407521910387,0,0.148087219439773
-0.0110601021257388,0.148729319835919,0,0.153689815325691
0.271546073504915,0.154128453600823,-0.108174526717328,0.155120170893994
0,0.154209751018604,-0.162342650741847,0.147268683589981
0.141840270929831,0.153880108468862,0.151162257730218,0.152638827776837
0.115859453704505,0.152305251557456,0.255248394401769,0.146189641050629
0.0234642393349671,0.153183848112111,0.104600609261333,0.15252897462927
0.0563008901765307,0.150086355704295,0.0686140118499137,0.151260926801507
-0.135614018270537,0.150448801660222,0,0.150286757708826
0.350775221811544,0.146455246052157,0.0230122679886711,0.151701153412563
-0.156115944715491,0.161481580508989,-0.0543683042303138,0.147486012413604
-0.114394628525333,0.151336238177541,0.218973301188557,0.156297755717195
0.010527742831695,0.1451056612903,-0.125454730651071,0.151123502235658
-0.106710954755698,0.146150342715001,0.371281641287074,0.150809789578821
-0.185531410442383,0.152498074782219,0.453682917020152,0.146335686619565
-0.32580271533995,0.1560403116829,0.276986783335033,0.152394522858
0.213006886944301,0.150002094593914,0.0492710490067825,0.156973364430521
-0.0117709349100208,0.153434469240328,0.198802782977747,0.148847854193544
-0.208799682061781,0.152582425801268,0.341892304090552,0.144536225974603
0.0737082569454823,0.145147185586383,0.396286657292495,0.155989540341868
0.231391122573535,0.148751023790255,0.362601403676382,0.148978952037759
0.164426830518805,0.153431876429042,0.150146562145862,0.158345777934473
-0.118170418140114,0.153821865812453,0.270159721759579,0.150470293359347
0.191673199622497,0.150380897230091,0.36246852623649,0.146717361361309
0.218449821466737,0.148065249072641,-0.0117709349100208,0.153434469240328
0.24521701263361,0.146344437575614,0.228768126723552,0.147894732754476
-0.0699439030899141,0.15272151290797,-0.222618479104719,0.15338850432985
0.123244806035945,0.157101850986197,-0.550887247254209,0.162222043698038
0.0549879034965586,0.14832463909084,-0.125454730651071,0.151123502235658
0,0.150748820225506,0.0786300660826516,0.161940318305082
-0.199104915907694,0.153295900406623,0.153167986075633,0.153653959122482
-0.21155837697898,0.153598103237986,0.0699439030899141,0.15272151290797
-0.0788305863130074,0.150113038330282,-0.324740085997677,0.14771285461409
0.107430049694055,0.154583917271851,0.43208925200651,0.142650450665387
0.252957814024636,0.155628750280216,0.34042643284291,0.148847737695785
0.02331053545011,0.15268123584793,0.182038664299536,0.151043891922576
-0.0690484718316879,0.15173961728881,0.754867119482485,0.143565988007942
