"estimate.fixed","st_err.fixed","estimate.rand","st_err.rand"
0.276986783335033,0.304789045715999,0.304631630765554,0.296043737249386
0.184343802174723,0.304010193390543,0.311742296530548,0.299558248230574
0.233614851181505,0.306365221790606,-0.304631630765554,0.296043737249386
0.422615007001592,0.308682475385688,0.162801774924636,0.329851616640132
0.0466241443380639,0.305392669745839,0.585404715084379,0.331362000288861
0.559187552970631,0.309134370482346,-0.441832752279039,0.29947043206724
0.879219076600944,0.297245915325696,-0.0433719321535277,0.294543734462773
0.233614851181505,0.306365221790606,-0.301180066543141,0.318098801292027
0.0443728515429767,0.297924611957729,-0.110389864062828,0.332440392661038
-0.124808595884169,0.288612435773933,0.63856910359529,0.306882740069527
-0.139970950631746,0.305715511300792,0.539950608237562,0.333053920578756
0.632947061020972,0.31732696866833,0.217225452745619,0.295289958490333
0.35736199308977,0.321337822702578,0.35252433021242,0.298267202785425
-0.254555922205077,0.320006878032822,0.221161390110218,0.333303864798304
0.168749479248411,0.335866032760091,0.392561703272257,0.297060748408618
0.0478926994468651,0.30952167489893,0.136451102727857,0.301829037358066
-0.0443728515429767,0.297924611957729,0.452567704592625,0.303262975749711
0.0454541068468168,0.301534391657332,0.233614851181505,0.306365221790606
-0.615369479517261,0.312466330873145,-0.661156638426924,0.30181488496335
0.505548566665147,0.321532982206517,1.20908790499271,0.354308041165012
0.661156638426924,0.30181488496335,0.344669003825392,0.294828184460424
-0.136451102727857,0.301829037358067,0.229521517590505,0.339628802738684
-0.222267022312714,0.298737019536804,-0.476493646617448,0.328769075912441
0.422615007001592,0.308682475385688,0.222267022312714,0.298737019536804
0.441832752279039,0.29947043206724,-0.0524119108618075,0.323805248882518
-0.212553379580674,0.29206198140506,0.878983679461344,0.276518850503142
0.110389864062828,0.332440392661038,-0.422615007001592,0.308682475385688
0.106619848378006,0.326697015726039,0.130188771127833,0.294791644147861
0.0840265622022978,0.289946474213588,-0.673729094702844,0.316108502287906
0,0.303392696236416,0.164845968944007,0.287365450378102
-0.130188771127833,0.294791644147861,0,0.299664563428365
-0.130188771127833,0.294791644147861,0.0745501565518178,0.273083775112328
0.504979615454433,0.306076719358213,0,0.316227766016838
0.22771573432825,0.302421743515604,0.361893859814524,0.284830794930213
0.106619848378006,0.326697015726039,-0.452567704592625,0.303262975749711
0.298044859487328,0.29275604818234,-0.136451102727857,0.301829037358067
0.28098561885666,0.284088726871935,0.208217901097534,0.28903665650804
0,0.311648996669486,-0.391007024932934,0.314679094382563
-0.133198890543321,0.298194444034879,0.270159721759579,0.300940586718694
-0.0466241443380639,0.305392669745839,0,0.326441977809817
-0.415721608275353,0.324880552801504,-0.361013345537331,0.301948001351924
-0.0840265622022978,0.289946474213588,0.0840265622022978,0.289946474213588
-0.0898269583897935,0.299805292127421,0.22771573432825,0.302421743515604
-0.0945168437849291,0.307548553284436,0.431905880837078,0.295932900158982
0.492605077652463,0.30207647450309,1.54129501974885,0.312039873118182
-0.292426235873759,0.313339444892514,0.246972129026942,0.315128142987886
0.0945168437849291,0.307548553284436,-0.441832752279039,0.29947043206724
0.161746159077499,0.284633836720093,-0.286260608104404,0.286793152835751
0.46117571512217,0.323145841395438,0.797958094665053,0.324502890037935
0,0.286958517979242,0.311742296530548,0.299558248230574
-0.345390390072428,0.341275558330443,-0.304631630765554,0.296043737249386
0.0492710490067825,0.313946728861042,0.270159721759579,0.300940586718694
-0.476493646617448,0.328769075912441,0.890678156017429,0.278668689853286
-0.311742296530548,0.299558248230574,0.0454541068468168,0.301534391657332
0.233614851181505,0.306365221790606,0.0858159195848562,0.293022759004911
0.301180066543141,0.318098801292027,0,0.338332476225479
0.361013345537331,0.301948001351924,-0.324357551010188,0.285779095579181
0.12016358430653,0.283171906011841,-0.398907707562005,0.283944281515159
-0.127398494355826,0.291602888605769,-0.292426235873759,0.313339444892514
